route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
1.3.1,1.3.H3585,1.3.11617730,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617736,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617742,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617744,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617616,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617618,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617622,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617624,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617626,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617630,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617632,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617638,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617640,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617644,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617655,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617661,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617663,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617667,"Zona Universitària",1,1.3.300.2,1
1.4.1,1.4.H3621,1.4.11633610,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633616,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633618,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633620,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633626,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633628,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633630,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633636,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633640,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633642,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633644,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633648,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633650,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633652,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633658,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633660,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633662,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633668,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633679,"La Pau",1,1.4.400.2,1
1.3.1,1.3.H3585,1.3.11617750,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617752,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617754,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617758,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617764,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617770,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617772,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617778,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617786,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617791,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3585,1.3.11617794,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617802,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617808,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617810,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617816,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617822,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617823,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3585,1.3.11617826,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617832,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617840,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617846,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617669,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617675,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617680,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617682,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617688,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617690,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617694,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617696,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617702,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617704,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617710,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617712,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617716,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617718,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617720,"Zona Universitària",1,1.3.300.2,1
1.4.1,1.4.H3621,1.4.11633681,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633683,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633687,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633689,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633691,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633697,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633699,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633701,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633703,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633709,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633711,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633713,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633719,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633721,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633723,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633726,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633728,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633733,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633742,"La Pau",1,1.4.400.2,1
1.3.1,1.3.H3585,1.3.11617852,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617854,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617856,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617858,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617862,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617864,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617870,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617876,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617881,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617883,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617889,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617897,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617903,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617914,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617920,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617922,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617930,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617938,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617944,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617946,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617952,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617724,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617726,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617732,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617734,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617738,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617740,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617748,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617756,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617760,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617762,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617768,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617774,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617776,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617780,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617782,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617784,"Zona Universitària",1,1.3.300.2,1
1.4.1,1.4.H3621,1.4.11633744,"La Pau",1,1.4.400.2,1
1.4.1,1.4.H3621,1.4.11633746,"La Pau",1,1.4.400.2,1
1.3.1,1.3.H3585,1.3.11617956,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617958,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617960,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11617964,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11617967,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11617970,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11617973,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11617976,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11617978,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11617981,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11617984,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11617987,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11617989,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11617994,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11617996,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11617999,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618002,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618005,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618008,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618013,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618015,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618018,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618021,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618024,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618027,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618029,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618032,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618035,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618038,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618040,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618043,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618046,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618049,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618052,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618054,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617788,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617790,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617792,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617796,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617798,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617800,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617804,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617806,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617812,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617814,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617818,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617820,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617824,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617828,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617830,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617834,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617836,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617838,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618058,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618059,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618060,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618061,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618062,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618063,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618064,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618065,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618068,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618071,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618074,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618078,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618081,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618084,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618087,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618089,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618092,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618095,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618098,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618101,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618103,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618108,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618111,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618114,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618117,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618120,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618122,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618125,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618128,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618131,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618133,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618136,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618139,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618142,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618145,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618150,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618155,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618158,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618160,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617842,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617844,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617848,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617850,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617860,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617866,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617868,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617872,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617874,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617879,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617885,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617887,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617891,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617893,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617895,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617899,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617901,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618161,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618162,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618163,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618164,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618165,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618166,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618167,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618170,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618173,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618176,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618181,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618183,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618186,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618189,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618192,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618195,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618197,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618200,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618203,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618206,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618208,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618211,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618214,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618217,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618220,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618222,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618225,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618228,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618231,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618233,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618236,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618239,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618242,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618245,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618247,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618253,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618256,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618258,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618261,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3585,1.3.11617905,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617907,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617909,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617910,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617912,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617916,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617918,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617924,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617928,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617932,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617934,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617936,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617940,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617942,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617948,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617950,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3585,1.3.11617954,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11617962,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11617963,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618264,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618265,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618266,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618267,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618268,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618269,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618270,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618271,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618274,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618279,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618281,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618284,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618287,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618290,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618293,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618295,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618298,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618301,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618304,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618306,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618309,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618312,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618315,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618318,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618320,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H3586,1.3.11618323,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H3586,1.3.11618326,"Zona Universitària",1,1.3.300.2,1
